sample_size,population_full,methodology,candidate_name,candidate_party,pct
1303,lv,Online,Michael Bloomberg,DEM,42.0
1303,lv,Online,Donald Trump,REP,44.0
512,rv,Live Phone,Joseph R. Biden Jr.,DEM,51.0
512,rv,Live Phone,Donald Trump,REP,43.0
512,rv,Live Phone,Pete Buttigieg,DEM,49.0
512,rv,Live Phone,Donald Trump,REP,42.0
512,rv,Live Phone,Bernard Sanders,DEM,49.0
512,rv,Live Phone,Donald Trump,REP,46.0
512,rv,Live Phone,Elizabeth Warren,DEM,47.0
512,rv,Live Phone,Donald Trump,REP,46.0
801,rv,Live Phone,Joseph R. Biden Jr.,DEM,44.0
801,rv,Live Phone,Donald Trump,REP,47.0
801,rv,Live Phone,Bernard Sanders,DEM,45.0
801,rv,Live Phone,Donald Trump,REP,48.0
801,rv,Live Phone,Elizabeth Warren,DEM,43.0
801,rv,Live Phone,Donald Trump,REP,48.0
801,rv,Live Phone,Pete Buttigieg,DEM,39.0
801,rv,Live Phone,Donald Trump,REP,47.0
400,rv,Live Phone,Amy Klobuchar,DEM,36.0
400,rv,Live Phone,Donald Trump,REP,50.0
401,rv,Live Phone,Cory A. Booker,DEM,45.0
401,rv,Live Phone,Donald Trump,REP,44.0
685,lv,Live Phone,Joseph R. Biden Jr.,DEM,45.0
685,lv,Live Phone,Donald Trump,REP,48.0
685,lv,Live Phone,Bernard Sanders,DEM,45.0
685,lv,Live Phone,Donald Trump,REP,49.0
685,lv,Live Phone,Elizabeth Warren,DEM,43.0
685,lv,Live Phone,Donald Trump,REP,50.0
685,lv,Live Phone,Pete Buttigieg,DEM,40.0
685,lv,Live Phone,Donald Trump,REP,48.0
345,lv,Live Phone,Amy Klobuchar,DEM,36.0
345,lv,Live Phone,Donald Trump,REP,53.0
340,lv,Live Phone,Cory A. Booker,DEM,45.0
340,lv,Live Phone,Donald Trump,REP,45.0
1093,rv,Live Phone/Online,Elizabeth Warren,DEM,34.6
1093,rv,Live Phone/Online,Donald Trump,REP,45.7
1093,rv,Live Phone/Online,Joseph R. Biden Jr.,DEM,39.4
1093,rv,Live Phone/Online,Donald Trump,REP,44.5
1093,rv,Live Phone/Online,Kamala D. Harris,DEM,33.1
1093,rv,Live Phone/Online,Donald Trump,REP,46.3
1093,rv,Live Phone/Online,Bernard Sanders,DEM,39.9
1093,rv,Live Phone/Online,Donald Trump,REP,44.2
1093,rv,Live Phone/Online,Pete Buttigieg,DEM,32.7
1093,rv,Live Phone/Online,Donald Trump,REP,45.3
1093,rv,Live Phone/Online,Julián Castro,DEM,34.2
1093,rv,Live Phone/Online,Donald Trump,REP,45.2
1504,rv,Live Phone,Joseph R. Biden Jr.,DEM,45.0
1504,rv,Live Phone,Donald Trump,REP,43.0
1504,rv,Live Phone,Elizabeth Warren,DEM,43.0
1504,rv,Live Phone,Donald Trump,REP,44.0
1504,rv,Live Phone,Bernard Sanders,DEM,45.0
1504,rv,Live Phone,Donald Trump,REP,44.0
1504,rv,Live Phone,Pete Buttigieg,DEM,39.0
1504,rv,Live Phone,Donald Trump,REP,43.0
1506,rv,Live Phone,Joseph R. Biden Jr.,DEM,47.0
1506,rv,Live Phone,Donald Trump,REP,40.0
1506,rv,Live Phone,Elizabeth Warren,DEM,44.0
1506,rv,Live Phone,Donald Trump,REP,41.0
1506,rv,Live Phone,Bernard Sanders,DEM,47.0
1506,rv,Live Phone,Donald Trump,REP,40.0
1506,rv,Live Phone,Pete Buttigieg,DEM,41.0
1506,rv,Live Phone,Donald Trump,REP,41.0
688,lv,Online,Joseph R. Biden Jr.,DEM,48.0
688,lv,Online,Donald Trump,REP,47.0
688,lv,Online,Bernard Sanders,DEM,46.0
688,lv,Online,Donald Trump,REP,48.0
688,lv,Online,Elizabeth Warren,DEM,47.0
688,lv,Online,Donald Trump,REP,47.0
688,lv,Online,Kamala D. Harris,DEM,44.0
688,lv,Online,Donald Trump,REP,49.0
688,lv,Online,Pete Buttigieg,DEM,42.0
688,lv,Online,Donald Trump,REP,49.0
410,rv,Live Phone,Joseph R. Biden Jr.,DEM,52.0
410,rv,Live Phone,Donald Trump,REP,43.0
410,rv,Live Phone,Bernard Sanders,DEM,50.0
410,rv,Live Phone,Donald Trump,REP,45.0
410,rv,Live Phone,Elizabeth Warren,DEM,50.0
410,rv,Live Phone,Donald Trump,REP,45.0
1347,rv,Online,Elizabeth Warren,DEM,45.0
1347,rv,Online,Donald Trump,REP,39.0
1347,rv,Online,Bernard Sanders,DEM,45.0
1347,rv,Online,Donald Trump,REP,40.0
1347,rv,Online,Joseph R. Biden Jr.,DEM,44.0
1347,rv,Online,Donald Trump,REP,40.0
1347,rv,Online,Michael Bloomberg,DEM,43.0
1347,rv,Online,Donald Trump,REP,37.0
1028,rv,Live Phone,Joseph R. Biden Jr.,DEM,51.1
1028,rv,Live Phone,Donald Trump,REP,42.5
1028,rv,Live Phone,Bernard Sanders,DEM,47.5
1028,rv,Live Phone,Donald Trump,REP,43.6
1028,rv,Live Phone,Elizabeth Warren,DEM,47.4
1028,rv,Live Phone,Donald Trump,REP,44.0
1028,rv,Live Phone,Pete Buttigieg,DEM,45.9
1028,rv,Live Phone,Donald Trump,REP,43.1
1028,rv,Live Phone,Kamala D. Harris,DEM,44.9
1028,rv,Live Phone,Donald Trump,REP,43.9
1201,rv,Online,Joseph R. Biden Jr.,DEM,47.0
1201,rv,Online,Donald Trump,REP,42.0
1051,rv,IVR/Online,Joseph R. Biden Jr.,DEM,55.8
1051,rv,IVR/Online,Donald Trump,REP,44.2
1051,rv,IVR/Online,Bernard Sanders,DEM,56.9
1051,rv,IVR/Online,Donald Trump,REP,43.1
1051,rv,IVR/Online,Elizabeth Warren,DEM,53.7
1051,rv,IVR/Online,Donald Trump,REP,46.3
1089,rv,IVR/Online,Joseph R. Biden Jr.,DEM,49.3
1089,rv,IVR/Online,Donald Trump,REP,50.7
1089,rv,IVR/Online,Bernard Sanders,DEM,50.1
1089,rv,IVR/Online,Donald Trump,REP,49.9
1089,rv,IVR/Online,Elizabeth Warren,DEM,48.9
1089,rv,IVR/Online,Donald Trump,REP,51.1
1500,lv,Online,Joseph R. Biden Jr.,DEM,51.5
1500,lv,Online,Donald Trump,REP,48.5
1500,lv,Online,Elizabeth Warren,DEM,50.0
1500,lv,Online,Donald Trump,REP,50.0
1500,lv,Online,Bernard Sanders,DEM,51.2
1500,lv,Online,Donald Trump,REP,48.8
1500,lv,Online,Michael Bloomberg,DEM,42.1
1500,lv,Online,Donald Trump,REP,45.0
845,rv,Live Phone,Joseph R. Biden Jr.,DEM,53.0
845,rv,Live Phone,Donald Trump,REP,43.0
845,rv,Live Phone,Bernard Sanders,DEM,51.0
845,rv,Live Phone,Donald Trump,REP,44.0
845,rv,Live Phone,Elizabeth Warren,DEM,52.0
845,rv,Live Phone,Donald Trump,REP,44.0
845,rv,Live Phone,Kamala D. Harris,DEM,49.0
845,rv,Live Phone,Donald Trump,REP,45.0
550,lv,Online,Joseph R. Biden Jr.,DEM,46.0
550,lv,Online,Donald Trump,REP,44.0
550,lv,Online,Bernard Sanders,DEM,48.0
550,lv,Online,Donald Trump,REP,43.0
550,lv,Online,Elizabeth Warren,DEM,42.0
550,lv,Online,Donald Trump,REP,44.0
550,lv,Online,Pete Buttigieg,DEM,38.0
550,lv,Online,Donald Trump,REP,45.0
550,lv,Online,Kamala D. Harris,DEM,42.0
550,lv,Online,Donald Trump,REP,44.0
1003,a,Live Phone,Joseph R. Biden Jr.,DEM,56.0
1003,a,Live Phone,Donald Trump,REP,39.0
1003,a,Live Phone,Bernard Sanders,DEM,56.0
1003,a,Live Phone,Donald Trump,REP,39.0
1003,a,Live Phone,Elizabeth Warren,DEM,54.0
1003,a,Live Phone,Donald Trump,REP,39.0
1003,a,Live Phone,Kamala D. Harris,DEM,52.0
1003,a,Live Phone,Donald Trump,REP,41.0
1003,a,Live Phone,Pete Buttigieg,DEM,51.0
1003,a,Live Phone,Donald Trump,REP,40.0
876,rv,Live Phone,Joseph R. Biden Jr.,DEM,56.0
876,rv,Live Phone,Donald Trump,REP,39.0
876,rv,Live Phone,Bernard Sanders,DEM,55.0
876,rv,Live Phone,Donald Trump,REP,41.0
876,rv,Live Phone,Elizabeth Warren,DEM,55.0
876,rv,Live Phone,Donald Trump,REP,40.0
876,rv,Live Phone,Kamala D. Harris,DEM,51.0
876,rv,Live Phone,Donald Trump,REP,42.0
876,rv,Live Phone,Pete Buttigieg,DEM,52.0
876,rv,Live Phone,Donald Trump,REP,41.0
1040,rv,Live Phone,Joseph R. Biden Jr.,DEM,51.0
1040,rv,Live Phone,Donald Trump,REP,39.0
1040,rv,Live Phone,Elizabeth Warren,DEM,46.0
1040,rv,Live Phone,Donald Trump,REP,41.0
1040,rv,Live Phone,Bernard Sanders,DEM,49.0
1040,rv,Live Phone,Donald Trump,REP,41.0
1040,rv,Live Phone,Hillary Rodham Clinton,DEM,43.0
1040,rv,Live Phone,Donald Trump,REP,41.0
1040,rv,Live Phone,Pete Buttigieg,DEM,41.0
1040,rv,Live Phone,Donald Trump,REP,41.0
720,rv,Live Phone,Joseph R. Biden Jr.,DEM,50.0
720,rv,Live Phone,Donald Trump,REP,41.0
720,rv,Live Phone,Elizabeth Warren,DEM,50.0
720,rv,Live Phone,Donald Trump,REP,42.0
1435,rv,Live Phone,Joseph R. Biden Jr.,DEM,44.24
1435,rv,Live Phone,Donald Trump,REP,45.45
1435,rv,Live Phone,Elizabeth Warren,DEM,40.31
1435,rv,Live Phone,Donald Trump,REP,46.62
1435,rv,Live Phone,Bernard Sanders,DEM,43.32
1435,rv,Live Phone,Donald Trump,REP,46.61
1435,rv,Live Phone,Pete Buttigieg,DEM,41.04
1435,rv,Live Phone,Donald Trump,REP,44.87
1274,rv,Online,Joseph R. Biden Jr.,DEM,47.0
1274,rv,Online,Donald Trump,REP,42.0
901,rv,IVR/Online,Joseph R. Biden Jr.,DEM,50.0
901,rv,IVR/Online,Donald Trump,REP,50.0
901,rv,IVR/Online,Bernard Sanders,DEM,48.6
901,rv,IVR/Online,Donald Trump,REP,51.4
901,rv,IVR/Online,Elizabeth Warren,DEM,49.8
901,rv,IVR/Online,Donald Trump,REP,50.2
1997,rv,Online,Joseph R. Biden Jr.,DEM,41.0
1997,rv,Online,Donald Trump,REP,36.0
1997,rv,Online,Bernard Sanders,DEM,39.0
1997,rv,Online,Donald Trump,REP,37.0
1997,rv,Online,Elizabeth Warren,DEM,35.0
1997,rv,Online,Donald Trump,REP,36.0
1997,rv,Online,Kamala D. Harris,DEM,31.0
1997,rv,Online,Donald Trump,REP,36.0
1997,rv,Online,Pete Buttigieg,DEM,29.0
1997,rv,Online,Donald Trump,REP,35.0
1200,rv,Online,Joseph R. Biden Jr.,DEM,39.0
1200,rv,Online,Donald Trump,REP,46.0
1200,rv,Online,Elizabeth Warren,DEM,39.0
1200,rv,Online,Donald Trump,REP,46.0
1200,rv,Online,Bernard Sanders,DEM,40.0
1200,rv,Online,Donald Trump,REP,45.0
1200,rv,Online,Beto O'Rourke,DEM,41.0
1200,rv,Online,Donald Trump,REP,47.0
1200,rv,Online,Julián Castro,DEM,33.0
1200,rv,Online,Donald Trump,REP,46.0
650,rv,Live Phone,Joseph R. Biden Jr.,DEM,45.7
650,rv,Live Phone,Donald Trump,REP,44.17
650,rv,Live Phone,Elizabeth Warren,DEM,41.27
650,rv,Live Phone,Donald Trump,REP,45.35
650,rv,Live Phone,Bernard Sanders,DEM,43.94
650,rv,Live Phone,Donald Trump,REP,44.87
650,lv,Live Phone,Joseph R. Biden Jr.,DEM,46.01
650,lv,Live Phone,Donald Trump,REP,44.48
650,lv,Live Phone,Elizabeth Warren,DEM,42.0
650,lv,Live Phone,Donald Trump,REP,45.82
650,lv,Live Phone,Bernard Sanders,DEM,43.84
650,lv,Live Phone,Donald Trump,REP,45.41
651,rv,Live Phone,Joseph R. Biden Jr.,DEM,45.68
651,rv,Live Phone,Donald Trump,REP,47.57
651,rv,Live Phone,Elizabeth Warren,DEM,44.26
651,rv,Live Phone,Donald Trump,REP,47.07
651,rv,Live Phone,Bernard Sanders,DEM,44.67
651,rv,Live Phone,Donald Trump,REP,47.93
651,lv,Live Phone,Joseph R. Biden Jr.,DEM,45.88
651,lv,Live Phone,Donald Trump,REP,47.86
651,lv,Live Phone,Elizabeth Warren,DEM,44.1
651,lv,Live Phone,Donald Trump,REP,47.68
651,lv,Live Phone,Bernard Sanders,DEM,44.34
651,lv,Live Phone,Donald Trump,REP,48.42
651,rv,Live Phone,Joseph R. Biden Jr.,DEM,46.75
651,rv,Live Phone,Donald Trump,REP,43.26
651,rv,Live Phone,Elizabeth Warren,DEM,45.72
651,rv,Live Phone,Donald Trump,REP,45.64
651,rv,Live Phone,Bernard Sanders,DEM,47.44
651,rv,Live Phone,Donald Trump,REP,45.48
651,lv,Live Phone,Joseph R. Biden Jr.,DEM,46.15
651,lv,Live Phone,Donald Trump,REP,44.33
651,lv,Live Phone,Elizabeth Warren,DEM,44.97
651,lv,Live Phone,Donald Trump,REP,46.57
651,lv,Live Phone,Bernard Sanders,DEM,46.76
651,lv,Live Phone,Donald Trump,REP,46.47
501,rv,Live Phone,Joseph R. Biden Jr.,DEM,44.41
501,rv,Live Phone,Donald Trump,REP,44.65
501,rv,Live Phone,Elizabeth Warren,DEM,39.28
501,rv,Live Phone,Donald Trump,REP,45.53
501,rv,Live Phone,Bernard Sanders,DEM,45.04
501,rv,Live Phone,Donald Trump,REP,42.89
501,lv,Live Phone,Joseph R. Biden Jr.,DEM,45.39
501,lv,Live Phone,Donald Trump,REP,44.07
501,lv,Live Phone,Elizabeth Warren,DEM,40.43
501,lv,Live Phone,Donald Trump,REP,44.67
501,lv,Live Phone,Bernard Sanders,DEM,45.62
501,lv,Live Phone,Donald Trump,REP,42.39
661,rv,Live Phone,Joseph R. Biden Jr.,DEM,46.7
661,rv,Live Phone,Donald Trump,REP,43.96
661,rv,Live Phone,Elizabeth Warren,DEM,44.28
661,rv,Live Phone,Donald Trump,REP,44.66
661,rv,Live Phone,Bernard Sanders,DEM,45.05
661,rv,Live Phone,Donald Trump,REP,43.82
661,lv,Live Phone,Joseph R. Biden Jr.,DEM,46.06
661,lv,Live Phone,Donald Trump,REP,44.85
661,lv,Live Phone,Elizabeth Warren,DEM,43.87
661,lv,Live Phone,Donald Trump,REP,45.9
661,lv,Live Phone,Bernard Sanders,DEM,44.26
661,lv,Live Phone,Donald Trump,REP,44.84
900,lv,IVR/Text,Elizabeth Warren,DEM,60.0
900,lv,IVR/Text,Donald Trump,REP,37.0
900,lv,IVR/Text,Joseph R. Biden Jr.,DEM,59.0
900,lv,IVR/Text,Donald Trump,REP,37.0
900,lv,IVR/Text,Bernard Sanders,DEM,58.0
900,lv,IVR/Text,Donald Trump,REP,37.0
652,rv,Live Phone,Joseph R. Biden Jr.,DEM,49.53
652,rv,Live Phone,Donald Trump,REP,44.63
652,rv,Live Phone,Elizabeth Warren,DEM,47.09
652,rv,Live Phone,Donald Trump,REP,45.06
652,rv,Live Phone,Bernard Sanders,DEM,45.87
652,rv,Live Phone,Donald Trump,REP,47.23
652,lv,Live Phone,Joseph R. Biden Jr.,DEM,48.51
652,lv,Live Phone,Donald Trump,REP,46.16
652,lv,Live Phone,Elizabeth Warren,DEM,46.3
652,lv,Live Phone,Donald Trump,REP,46.7
652,lv,Live Phone,Bernard Sanders,DEM,44.7
652,lv,Live Phone,Donald Trump,REP,48.86
1204,rv,Online,Joseph R. Biden Jr.,DEM,47.0
1204,rv,Online,Donald Trump,REP,41.0
1333,rv,Online,Elizabeth Warren,DEM,46.0
1333,rv,Online,Mike Pence,REP,42.0
1333,rv,Online,Joseph R. Biden Jr.,DEM,46.0
1333,rv,Online,Mike Pence,REP,43.0
1333,rv,Online,Bernard Sanders,DEM,46.0
1333,rv,Online,Mike Pence,REP,43.0
1333,rv,Online,Pete Buttigieg,DEM,43.0
1333,rv,Online,Mike Pence,REP,43.0
1000,rv,IVR/Online,Joseph R. Biden Jr.,DEM,50.7
1000,rv,IVR/Online,Donald Trump,REP,49.3
1000,rv,IVR/Online,Bernard Sanders,DEM,50.7
1000,rv,IVR/Online,Donald Trump,REP,49.3
1000,rv,IVR/Online,Elizabeth Warren,DEM,51.1
1000,rv,IVR/Online,Donald Trump,REP,48.9
892,rv,Live Phone,Bernard Sanders,DEM,52.0
892,rv,Live Phone,Donald Trump,REP,43.0
892,rv,Live Phone,Joseph R. Biden Jr.,DEM,53.0
892,rv,Live Phone,Donald Trump,REP,43.0
892,rv,Live Phone,Elizabeth Warren,DEM,52.0
892,rv,Live Phone,Donald Trump,REP,44.0
892,rv,Live Phone,Pete Buttigieg,DEM,50.0
892,rv,Live Phone,Donald Trump,REP,44.0
644,rv,Live Phone,Joseph R. Biden Jr.,DEM,48.0
644,rv,Live Phone,Donald Trump,REP,43.0
644,rv,Live Phone,Elizabeth Warren,DEM,46.0
644,rv,Live Phone,Donald Trump,REP,43.0
646,rv,Live Phone,Kamala D. Harris,DEM,41.0
646,rv,Live Phone,Donald Trump,REP,44.0
644,rv,Live Phone,Pete Buttigieg,DEM,42.0
644,rv,Live Phone,Donald Trump,REP,43.0
642,rv,Live Phone,Joseph R. Biden Jr.,DEM,49.0
642,rv,Live Phone,Mike Pence,REP,38.0
643,rv,Live Phone,Elizabeth Warren,DEM,46.0
643,rv,Live Phone,Mike Pence,REP,40.0
1116,a,Online,Joseph R. Biden Jr.,DEM,43.0
1116,a,Online,Donald Trump,REP,35.0
945,rv,Online,Joseph R. Biden Jr.,DEM,47.0
945,rv,Online,Donald Trump,REP,38.0
1116,a,Online,Bernard Sanders,DEM,42.0
1116,a,Online,Donald Trump,REP,36.0
945,rv,Online,Bernard Sanders,DEM,44.0
945,rv,Online,Donald Trump,REP,39.0
1116,a,Online,Elizabeth Warren,DEM,40.0
1116,a,Online,Donald Trump,REP,36.0
945,rv,Online,Elizabeth Warren,DEM,43.0
945,rv,Online,Donald Trump,REP,40.0
799,rv,Live Phone,Joseph R. Biden Jr.,DEM,50.0
799,rv,Live Phone,Donald Trump,REP,44.0
799,rv,Live Phone,Bernard Sanders,DEM,48.0
799,rv,Live Phone,Donald Trump,REP,46.0
799,rv,Live Phone,Elizabeth Warren,DEM,47.0
799,rv,Live Phone,Donald Trump,REP,46.0
799,rv,Live Phone,Pete Buttigieg,DEM,43.0
799,rv,Live Phone,Donald Trump,REP,45.0
657,lv,Live Phone,Joseph R. Biden Jr.,DEM,51.0
657,lv,Live Phone,Donald Trump,REP,44.0
657,lv,Live Phone,Bernard Sanders,DEM,48.0
657,lv,Live Phone,Donald Trump,REP,45.0
657,lv,Live Phone,Elizabeth Warren,DEM,50.0
657,lv,Live Phone,Donald Trump,REP,45.0
657,lv,Live Phone,Pete Buttigieg,DEM,46.0
657,lv,Live Phone,Donald Trump,REP,44.0
3080,rv,Online,Joseph R. Biden Jr.,DEM,52.0
3080,rv,Online,Donald Trump,REP,41.0
3080,rv,Online,Joseph R. Biden Jr.,DEM,51.0
3080,rv,Online,Mike Pence,REP,39.0
3080,rv,Online,Joseph R. Biden Jr.,DEM,51.0
3080,rv,Online,Nimrata R. Haley,REP,28.0
3080,rv,Online,Kamala D. Harris,DEM,47.0
3080,rv,Online,Donald Trump,REP,44.0
3080,rv,Online,Kamala D. Harris,DEM,44.0
3080,rv,Online,Mike Pence,REP,43.0
3080,rv,Online,Kamala D. Harris,DEM,40.0
3080,rv,Online,Nimrata R. Haley,REP,31.0
3080,rv,Online,Pete Buttigieg,DEM,44.0
3080,rv,Online,Donald Trump,REP,43.0
3080,rv,Online,Pete Buttigieg,DEM,40.0
3080,rv,Online,Mike Pence,REP,43.0
3080,rv,Online,Pete Buttigieg,DEM,36.0
3080,rv,Online,Nimrata R. Haley,REP,33.0
3080,rv,Online,Elizabeth Warren,DEM,48.0
3080,rv,Online,Donald Trump,REP,44.0
3080,rv,Online,Elizabeth Warren,DEM,46.0
3080,rv,Online,Mike Pence,REP,42.0
3080,rv,Online,Elizabeth Warren,DEM,44.0
3080,rv,Online,Nimrata R. Haley,REP,31.0
3080,rv,Online,Bernard Sanders,DEM,50.0
3080,rv,Online,Donald Trump,REP,42.0
3080,rv,Online,Bernard Sanders,DEM,50.0
3080,rv,Online,Mike Pence,REP,39.0
3080,rv,Online,Bernard Sanders,DEM,49.0
3080,rv,Online,Nimrata R. Haley,REP,32.0
1242,rv,Online,Joseph R. Biden Jr.,DEM,59.0
1242,rv,Online,Donald Trump,REP,32.0
1242,rv,Online,Joseph R. Biden Jr.,DEM,58.0
1242,rv,Online,Mike Pence,REP,30.0
1242,rv,Online,Joseph R. Biden Jr.,DEM,56.0
1242,rv,Online,Nimrata R. Haley,REP,21.0
1242,rv,Online,Kamala D. Harris,DEM,57.0
1242,rv,Online,Donald Trump,REP,35.0
1242,rv,Online,Kamala D. Harris,DEM,55.0
1242,rv,Online,Mike Pence,REP,33.0
1242,rv,Online,Kamala D. Harris,DEM,52.0
1242,rv,Online,Nimrata R. Haley,REP,23.0
1242,rv,Online,Pete Buttigieg,DEM,52.0
1242,rv,Online,Donald Trump,REP,34.0
1242,rv,Online,Pete Buttigieg,DEM,45.0
1242,rv,Online,Mike Pence,REP,34.0
1242,rv,Online,Pete Buttigieg,DEM,44.0
1242,rv,Online,Nimrata R. Haley,REP,24.0
1242,rv,Online,Elizabeth Warren,DEM,56.0
1242,rv,Online,Donald Trump,REP,35.0
1242,rv,Online,Elizabeth Warren,DEM,55.0
1242,rv,Online,Mike Pence,REP,33.0
1242,rv,Online,Elizabeth Warren,DEM,52.0
1242,rv,Online,Nimrata R. Haley,REP,23.0
1242,rv,Online,Bernard Sanders,DEM,59.0
1242,rv,Online,Donald Trump,REP,33.0
1242,rv,Online,Bernard Sanders,DEM,58.0
1242,rv,Online,Mike Pence,REP,31.0
1242,rv,Online,Bernard Sanders,DEM,58.0
1242,rv,Online,Nimrata R. Haley,REP,23.0
800,rv,Live Phone,Joseph R. Biden Jr.,DEM,50.0
800,rv,Live Phone,Donald Trump,REP,38.0
800,rv,Live Phone,Elizabeth Warren,DEM,51.0
800,rv,Live Phone,Donald Trump,REP,40.0
800,rv,Live Phone,Bernard Sanders,DEM,49.0
800,rv,Live Phone,Donald Trump,REP,40.0
800,rv,Live Phone,Amy Klobuchar,DEM,55.0
800,rv,Live Phone,Donald Trump,REP,38.0
888,rv,IVR/Online,Joseph R. Biden Jr.,DEM,49.4
888,rv,IVR/Online,Donald Trump,REP,50.6
888,rv,IVR/Online,Bernard Sanders,DEM,50.6
888,rv,IVR/Online,Donald Trump,REP,49.4
888,rv,IVR/Online,Elizabeth Warren,DEM,49.0
888,rv,IVR/Online,Donald Trump,REP,51.0
1136,rv,Online,Joseph R. Biden Jr.,DEM,48.0
1136,rv,Online,Donald Trump,REP,41.0
15051,a,Online,Joseph R. Biden Jr.,DEM,59.0
15051,a,Online,Donald Trump,REP,41.0
15051,a,Online,Elizabeth Warren,DEM,57.0
15051,a,Online,Donald Trump,REP,43.0
15051,a,Online,Bernard Sanders,DEM,59.0
15051,a,Online,Donald Trump,REP,41.0
15051,a,Online,Kamala D. Harris,DEM,56.0
15051,a,Online,Donald Trump,REP,44.0
15051,a,Online,Pete Buttigieg,DEM,56.0
15051,a,Online,Donald Trump,REP,44.0
939,v,IVR/Text,Joseph R. Biden Jr.,DEM,54.0
939,v,IVR/Text,Donald Trump,REP,42.0
939,v,IVR/Text,Pete Buttigieg,DEM,52.0
939,v,IVR/Text,Donald Trump,REP,43.0
939,v,IVR/Text,Kamala D. Harris,DEM,50.0
939,v,IVR/Text,Donald Trump,REP,44.0
939,v,IVR/Text,Bernard Sanders,DEM,53.0
939,v,IVR/Text,Donald Trump,REP,43.0
939,v,IVR/Text,Elizabeth Warren,DEM,53.0
939,v,IVR/Text,Donald Trump,REP,43.0
478,v,IVR/Text,Joseph R. Biden Jr.,DEM,58.0
478,v,IVR/Text,Donald Trump,REP,38.0
478,v,IVR/Text,Pete Buttigieg,DEM,58.0
478,v,IVR/Text,Donald Trump,REP,38.0
478,v,IVR/Text,Kamala D. Harris,DEM,57.0
478,v,IVR/Text,Donald Trump,REP,39.0
478,v,IVR/Text,Bernard Sanders,DEM,57.0
478,v,IVR/Text,Donald Trump,REP,39.0
478,v,IVR/Text,Elizabeth Warren,DEM,57.0
478,v,IVR/Text,Donald Trump,REP,39.0
461,v,IVR/Text,Joseph R. Biden Jr.,DEM,49.0
461,v,IVR/Text,Donald Trump,REP,46.0
461,v,IVR/Text,Pete Buttigieg,DEM,44.0
461,v,IVR/Text,Donald Trump,REP,49.0
461,v,IVR/Text,Kamala D. Harris,DEM,43.0
461,v,IVR/Text,Donald Trump,REP,49.0
461,v,IVR/Text,Bernard Sanders,DEM,49.0
461,v,IVR/Text,Donald Trump,REP,47.0
461,v,IVR/Text,Elizabeth Warren,DEM,47.0
461,v,IVR/Text,Donald Trump,REP,48.0
776,v,IVR/Text,Joseph R. Biden Jr.,DEM,48.0
776,v,IVR/Text,Donald Trump,REP,46.0
776,v,IVR/Text,Pete Buttigieg,DEM,43.0
776,v,IVR/Text,Donald Trump,REP,47.0
776,v,IVR/Text,Kamala D. Harris,DEM,43.0
776,v,IVR/Text,Donald Trump,REP,47.0
776,v,IVR/Text,Bernard Sanders,DEM,47.0
776,v,IVR/Text,Donald Trump,REP,47.0
776,v,IVR/Text,Elizabeth Warren,DEM,47.0
776,v,IVR/Text,Donald Trump,REP,47.0
1076,rv,IVR/Online,Joseph R. Biden Jr.,DEM,49.7
1076,rv,IVR/Online,Donald Trump,REP,46.4
1076,rv,IVR/Online,Bernard Sanders,DEM,48.5
1076,rv,IVR/Online,Donald Trump,REP,47.7
1076,rv,IVR/Online,Elizabeth Warren,DEM,47.6
1076,rv,IVR/Online,Donald Trump,REP,48.5
1076,rv,IVR/Online,Kamala D. Harris,DEM,46.9
1076,rv,IVR/Online,Donald Trump,REP,49.3
1076,rv,IVR/Online,Pete Buttigieg,DEM,46.8
1076,rv,IVR/Online,Donald Trump,REP,49.4
1241,rv,Online,Joseph R. Biden Jr.,DEM,47.0
1241,rv,Online,Donald Trump,REP,43.0
1003,rv,Live Phone,Joseph R. Biden Jr.,DEM,50.0
1003,rv,Live Phone,Donald Trump,REP,40.0
1003,rv,Live Phone,Elizabeth Warren,DEM,50.0
1003,rv,Live Phone,Donald Trump,REP,40.0
1003,rv,Live Phone,Bernard Sanders,DEM,49.0
1003,rv,Live Phone,Donald Trump,REP,40.0
1483,rv,Live Phone,Joseph R. Biden Jr.,DEM,51.0
1483,rv,Live Phone,Donald Trump,REP,40.0
1483,rv,Live Phone,Bernard Sanders,DEM,49.0
1483,rv,Live Phone,Donald Trump,REP,42.0
1483,rv,Live Phone,Elizabeth Warren,DEM,49.0
1483,rv,Live Phone,Donald Trump,REP,41.0
1112,rv,Online,Joseph R. Biden Jr.,DEM,53.0
1112,rv,Online,Donald Trump,REP,47.0
1112,rv,Online,Bernard Sanders,DEM,52.0
1112,rv,Online,Donald Trump,REP,48.0
1112,rv,Online,Elizabeth Warren,DEM,51.0
1112,rv,Online,Donald Trump,REP,49.0
1112,rv,Online,Kamala D. Harris,DEM,50.0
1112,rv,Online,Donald Trump,REP,50.0
1112,rv,Online,Pete Buttigieg,DEM,50.0
1112,rv,Online,Donald Trump,REP,50.0
998,rv,Live Phone/Online,Joseph R. Biden Jr.,DEM,34.6
998,rv,Live Phone/Online,Donald Trump,REP,38.4
998,rv,Live Phone/Online,Elizabeth Warren,DEM,33.0
998,rv,Live Phone/Online,Donald Trump,REP,39.1
998,rv,Live Phone/Online,Bernard Sanders,DEM,32.5
998,rv,Live Phone/Online,Donald Trump,REP,38.8
